_;Order.GT_RegionCode__c;Order;Order.GT_ShopCode__c;Order.OrderNumber;Order.CustomerCode__c;Order.vlocity_cmt__OriginatingChannel__c;Order.OrderRecordTypeName__c;Order.GT_OrderDate__c;Order.GT_SoldDate__c;Order.ActivatedDate;Order.EffectiveDate;Order.GT_ReturnDate__c;Order.Status;Order.Type;Order.CurrencyIsoCode;Order.GT_TotalAmountSale__c;Order.GT_TotalAmountNoVAT__c;vlocity_cmt__InCartQuantityMap__c;Quantity;GT_ProductSKU__c;GT_OneTimePriceNoVAT__c;Order.GT_TotalAmountToBePaid__c;Order.GT_OneTimePriceTotalVAT__c;GT_FinalPrice__c;Order.GT_InvoiceID__c;GT_EarSide__c;Order.GT_SaleFromTrial__c;Order.GT_TrialEndDate__c;Order.GT_TrialStartDate__c;Order.GT_LastOrderAction__c;Order.GT_TrialOrder__r;Order.Account.GT_LastHADate__c;Account;Order.Account.GT_LastTrialDate__c;Order.Account.GT_TrialLast6Months__c;Product2.ProductCode;Product2;Product2.vlocity_cmt__ObjectTypeName__c;Product2.GT_AmplifonClassDesc__c;Order.Account
[OrderItem];Region 1;[Order];955;09368569;4834466;Call Center;Sale from Trial;;30/08/2024;2024-08-30T11:48:10.000+0000;24/07/2024;;Sold;Sale;EUR;4279.18;4114.6;;1;HA110285;2057.3;4279.18;164.58;2139.59;FT2024034701/000008;L;TRUE;30/08/2024;30/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];A8C;09851342;4570291;Call Center;Sale from Trial;;30/08/2024;2024-08-30T08:10:56.000+0000;23/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110289;2340.91;5150;468.18;2575;FT2024017602/000004;R;TRUE;30/08/2024;23/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];9DF;09867520;1943120;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;10479;9511.57;;1;HA110289;4681.82;10479;967.43;5150;;L;FALSE;;30/08/2024;Delivery Trial;;;;27/02/2023;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];9DF;09867520;1943120;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;10479;9511.57;;1;HA110289;4681.82;10479;967.43;5150;;R;FALSE;;30/08/2024;Delivery Trial;;;;27/02/2023;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];8BD;09864941;4593353;Call Center;Sale from Trial;30/08/2024;30/08/2024;2024-08-30T11:42:03.000+0000;29/08/2024;;Sold;Sale;EUR;4869.08;4681.82;;1;HA110285;2340.91;4869.08;187.26;2434.54;FT2024042403/000025;R;TRUE;30/08/2024;29/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;26/04/2021;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];BE6;09855262;01163648;Call Center;Sale from Trial;26/08/2024;30/08/2024;2024-08-30T07:37:58.000+0000;26/08/2024;;Sold;Sale;EUR;2832.5;2575;;1;HA110285;2575;0;257.5;2832.5;FT2024008101/000007;R;TRUE;29/08/2024;29/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];A62;09866948;4588275;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;5150;4681.82;;1;HA110285;2340.91;5150;468.18;2575;;R;FALSE;;30/08/2024;Delivery Trial;;;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];045;09862826;04522OY8;Call Center;Sale;;30/08/2024;2024-08-30T06:37:02.000+0000;29/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110321;2340.91;5150;468.18;2575;FT2024041802/000004;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];8F8;09865413;01203809;Call Center;Sale;;30/08/2024;2024-08-30T11:23:34.000+0000;29/08/2024;;Sold;Sale;EUR;2594;2358.18;;1;HA110299;2358.18;2594;235.82;2594;FT2024027901/000005;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];8BD;09864941;4593353;Call Center;Sale from Trial;30/08/2024;30/08/2024;2024-08-30T11:42:03.000+0000;29/08/2024;;Sold;Sale;EUR;4869.08;4681.82;;1;HA110285;2340.91;4869.08;187.26;2434.54;FT2024042403/000025;L;TRUE;30/08/2024;29/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;26/04/2021;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];074;09838956;074003ZB;Call Center;Sale;;30/08/2024;2024-08-30T10:32:01.000+0000;19/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110289;2340.91;5150;468.18;2575;FT2024045203/000009;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];A87;09867018;2285219;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;5150;4681.82;;1;HA110289;2340.91;5150;468.18;2575;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];A62;09866948;4588275;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;5150;4681.82;;1;HA110285;2340.91;5150;468.18;2575;;L;FALSE;;30/08/2024;Delivery Trial;;;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];102;09867011;01230217;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;6180;5618.18;;1;HA110285;2809.09;6180;561.82;3090;;L;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];102;09867011;01230217;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;6180;5618.18;;1;HA110285;2809.09;6180;561.82;3090;;R;FALSE;;;;;;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];045;09862826;04522OY8;Call Center;Sale;;30/08/2024;2024-08-30T06:37:02.000+0000;29/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110321;2340.91;5150;468.18;2575;FT2024041802/000004;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];87E;09860468;5265900;Call Center;Sale from Trial;;30/08/2024;2024-08-30T10:24:20.000+0000;28/08/2024;;Sold;Sale;EUR;4800;4363.64;;1;HA110289;3272.73;4800;436.36;3600;FT2024006003/000017;L;TRUE;30/08/2024;28/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];009;09862653;00991DK7;Call Center;Sale;;30/08/2024;2024-08-30T08:47:45.000+0000;29/08/2024;;Sold;Sale;EUR;3090;2809.09;;1;HA110285;2809.09;3090;280.91;3090;FT2024013102/000012;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;20/07/2020;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];8D5;09867481;4190127;Call Center;Trial;;;;30/08/2024;;Trial Accepted;Trial;EUR;10479;9511.57;;1;HA110289;4681.82;10479;967.43;5150;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];074;09838956;074003ZB;Call Center;Sale;;30/08/2024;2024-08-30T10:32:01.000+0000;19/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110289;2340.91;5150;468.18;2575;FT2024045203/000009;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];8D5;09867217;4190127;Call Center;Trial;;;;30/08/2024;;Cancelled;Trial;EUR;10479;9511.57;;1;HA110289;4681.82;10479;967.43;5150;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];8D5;09867217;4190127;Call Center;Trial;;;;30/08/2024;;Cancelled;Trial;EUR;10479;9511.57;;1;HA110289;4681.82;10479;967.43;5150;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];8B5;09865707;01108555;Call Center;Sale;;30/08/2024;2024-08-30T10:03:21.000+0000;29/08/2024;;Sold;Sale;EUR;2575;2340.91;;1;HA110289;2340.91;2575;234.09;2575;FT2024024301/000050;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];8D5;09867481;4190127;Call Center;Trial;;;;30/08/2024;;Trial Accepted;Trial;EUR;10479;9511.57;;1;HA110289;4681.82;10479;967.43;5150;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];074;09839337;01197923;Call Center;Sale from Trial;19/08/2024;30/08/2024;2024-08-30T08:31:52.000+0000;19/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110321;2340.91;5150;468.18;2575;FT2024045205/000020;L;TRUE;29/08/2024;29/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];074;09839337;01197923;Call Center;Sale from Trial;19/08/2024;30/08/2024;2024-08-30T08:31:52.000+0000;19/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110321;2340.91;5150;468.18;2575;FT2024045205/000020;R;TRUE;29/08/2024;29/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];891;09865546;4915044;Call Center;Sale;;30/08/2024;2024-08-30T10:01:36.000+0000;29/08/2024;;Sold;Sale;EUR;2575;2340.91;;1;HA110285;2340.91;2575;234.09;2575;FT2024011802/000018;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];A07;09837862;01214806;Call Center;Sale from Trial;;30/08/2024;2024-08-30T08:24:04.000+0000;19/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110285;2340.91;5150;468.18;2575;FT2024051001/000013;L;TRUE;29/08/2024;19/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];A87;09867018;2285219;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;5150;4681.82;;1;HA110289;2340.91;5150;468.18;2575;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];A8C;09851342;4570291;Call Center;Sale from Trial;;30/08/2024;2024-08-30T08:10:56.000+0000;23/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110289;2340.91;5150;468.18;2575;FT2024017602/000004;L;TRUE;30/08/2024;23/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];A0B;09866375;01228708;Call Center;Sale;;30/08/2024;2024-08-30T11:16:30.000+0000;30/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110299;2340.91;2575;468.18;2575;FT2024017901/000004;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];A0B;09866375;01228708;Call Center;Sale;;30/08/2024;2024-08-30T11:16:30.000+0000;30/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110299;2340.91;2575;468.18;2575;FT2024017901/000004;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];A07;09837862;01214806;Call Center;Sale from Trial;;30/08/2024;2024-08-30T08:24:04.000+0000;19/08/2024;;Sold;Sale;EUR;5150;4681.82;;1;HA110285;2340.91;5150;468.18;2575;FT2024051001/000013;R;TRUE;29/08/2024;19/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_55W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];8D5;09293422;01142226;Call Center;Sale from Trial;;30/08/2024;2024-08-30T11:54:39.000+0000;04/07/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110313;1818.18;4000;363.64;2000;FT2024031105/000008;R;TRUE;30/08/2024;04/07/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];8D5;09293422;01142226;Call Center;Sale from Trial;;30/08/2024;2024-08-30T11:54:39.000+0000;04/07/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110313;1818.18;4000;363.64;2000;FT2024031105/000008;L;TRUE;30/08/2024;04/07/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 5;[Order];BF9;09814442;01164386;Call Center;Sale from Trial;;30/08/2024;2024-08-30T11:11:14.000+0000;07/08/2024;;Sold;Sale;EUR;5499;5026.26;;1;HA110293;2363.63;5499;472.74;2600;FT2024071601/000003;R;TRUE;30/08/2024;07/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];009;09818356;00991DTO;Call Center;Sale;;30/08/2024;2024-08-30T08:39:24.000+0000;08/08/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110303;1818.18;0;363.64;2000;FT2024013103/000008;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];81C;09823705;424421;Call Center;Sale from Trial;;30/08/2024;2024-08-30T08:13:35.000+0000;12/08/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110303;1818.18;4000;363.64;2000;FT2024024505/000002;L;TRUE;30/08/2024;13/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];A66;09827245;2339790;Call Center;Sale;13/08/2024;30/08/2024;2024-08-30T09:06:31.000+0000;13/08/2024;;Sold;Sale;EUR;4800;4363.62;;1;HA110295;2181.81;4800;436.38;2400;FT2024041302/000004;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];9DF;09828951;4840303;Call Center;Sale from Trial;;30/08/2024;2024-08-30T07:42:00.000+0000;13/08/2024;;Sold;Sale;EUR;4800;4363.62;;1;HA110303;2181.81;4800;436.38;2400;FT2024013201/000008;R;TRUE;23/08/2024;13/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];A66;09827245;2339790;Call Center;Sale;13/08/2024;30/08/2024;2024-08-30T09:06:31.000+0000;13/08/2024;;Sold;Sale;EUR;4800;4363.62;;1;HA110295;2181.81;4800;436.38;2400;FT2024041302/000004;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];009;09818356;00991DTO;Call Center;Sale;;30/08/2024;2024-08-30T08:39:24.000+0000;08/08/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110303;1818.18;0;363.64;2000;FT2024013103/000008;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];9DF;09828951;4840303;Call Center;Sale from Trial;;30/08/2024;2024-08-30T07:42:00.000+0000;13/08/2024;;Sold;Sale;EUR;4800;4363.62;;1;HA110303;2181.81;4800;436.38;2400;FT2024013201/000008;L;TRUE;23/08/2024;13/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 5;[Order];BF9;09814442;01164386;Call Center;Sale from Trial;;30/08/2024;2024-08-30T11:11:14.000+0000;07/08/2024;;Sold;Sale;EUR;5499;5026.26;;1;HA110293;2363.63;5499;472.74;2600;FT2024071601/000003;L;TRUE;30/08/2024;07/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];81C;09823705;424421;Call Center;Sale from Trial;;30/08/2024;2024-08-30T08:13:35.000+0000;12/08/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110303;1818.18;4000;363.64;2000;FT2024024505/000002;R;TRUE;30/08/2024;13/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];C47;09374416;0000BLHX;Call Center;Sale;26/07/2024;30/08/2024;2024-08-30T10:15:45.000+0000;26/07/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110293;1818.18;4000;363.64;2000;FT2024041101/000007;R;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];95D;09385702;1038178;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:14:10.000+0000;31/07/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110313;1818.18;4000;363.64;2000;FT2024033402/000006;R;TRUE;30/08/2024;31/07/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];A4A;09387291;4058931;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:07:27.000+0000;31/07/2024;;Sold;Sale;EUR;4400;4000;;1;HA110303;2000;4400;400;2200;FT2024051302/000019;L;TRUE;30/08/2024;31/07/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];C47;09374416;0000BLHX;Call Center;Sale;26/07/2024;30/08/2024;2024-08-30T10:15:45.000+0000;26/07/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110293;1818.18;4000;363.64;2000;FT2024041101/000007;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];95D;09385702;1038178;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:14:10.000+0000;31/07/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110313;1818.18;4000;363.64;2000;FT2024033402/000006;L;TRUE;30/08/2024;31/07/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];A4A;09387291;4058931;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:07:27.000+0000;31/07/2024;;Sold;Sale;EUR;4400;4000;;1;HA110303;2000;4400;400;2200;FT2024051302/000019;R;TRUE;30/08/2024;31/07/2024;Payment transaction (Sale and Repair);;30/08/2024;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];AA7;09866179;0682183G;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;4000;3636.36;;1;HA110313;1818.18;4000;363.64;2000;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];151;09860944;01151166;Call Center;Sale from Trial;;30/08/2024;2024-08-30T10:43:26.000+0000;28/08/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110313;1818.18;2000;363.64;2000;FT2024045801/000015;R;TRUE;30/08/2024;28/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];94E;09866023;00994007;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;4179;3784.29;;1;HA110313;3636.36;4179;394.71;4000;;L;FALSE;;30/08/2024;Delivery Trial;;21/06/2024;;21/06/2024;;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];256;09866218;00009YKD;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;2800;2545.45;;1;HA110303;2545.45;2800;254.55;2800;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];8FC;09865209;167001IE;Call Center;Sale;;30/08/2024;2024-08-30T09:08:22.000+0000;29/08/2024;;Sold;Sale;EUR;3120;2836.36;;1;HA110303;1418.18;0;283.64;1560;FT2024025801/000010;L;FALSE;;;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];AF1;09866891;5044661;Call Center;Sale;;;;30/08/2024;;Order Accepted;Sale;EUR;5200;4727.26;;1;HA110293;2363.63;5200;472.74;2600;;L;FALSE;;;;;;;10/12/2013;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];189;09867190;0000DBSU;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;2680;2436.36;;1;HA110313;2436.36;2680;243.64;2680;;L;FALSE;;30/08/2024;Delivery Trial;;;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 1;[Order];012;09866482;4069210;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;4000;3636.36;;1;HA110303;1818.18;4000;363.64;2000;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];8C0;09866601;01064555;Call Center;Trial;;;;30/08/2024;;Trial Delivered;Trial;EUR;4000;3636.36;;1;HA110295;1818.18;4000;363.64;2000;;L;FALSE;;30/08/2024;Delivery Trial;;;;;;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];96B;09866742;01150931;Call Center;Sale from Trial;;30/08/2024;2024-08-30T09:39:02.000+0000;30/08/2024;;Sold;Sale;EUR;4000;3636.36;;1;HA110295;1818.18;4000;363.64;2000;;L;TRUE;30/08/2024;30/08/2024;Payment transaction (Sale and Repair);;30/08/2024;;;;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 2;[Order];144;09867783;1440135Z;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;3200;2909.08;;1;HA110303;1454.54;3200;290.92;1600;;L;FALSE;;;;;;;19/11/2020;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 4;[Order];C5D;09867076;945516;Call Center;Trial;;;;30/08/2024;;Trial Accepted;Trial;EUR;8000;7272.72;;1;HA110293;3636.36;8000;727.28;4000;;R;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
[OrderItem];Region 3;[Order];189;09867135;0000DBSU;Call Center;Trial;;;;30/08/2024;;Proposed;Trial;EUR;2680;2436.36;;1;HA110313;2436.36;2680;243.64;2680;;L;FALSE;;;;;;;;No;AMP_002_AMPLI-ENERGY_R_35W_R_SI;[Product2];Hearing Aid Standard;Hearing Aids;[Account]
